"d" "K" "m" "cv" "HR" "tau" "censoring" "matrix" "method_correction" "distribution" "delta.rmst" "var" "ci.low" "ci.up" "t_star"
228 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 6.8358138641434 53.2975470264004 -9.99920829941918 23.670836027706 365
228 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 6.8358138641434 53.9133623834093 -7.55536265068771 21.2269903789745 365
228 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 6.8358138641434 53.9133623834093 -10.0961873437469 23.7678150720337 365
228 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 5.94690319369947 30.2127544184965 -4.82626031375733 16.7200667011563 365
228 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 5.94690319369947 63.1167064874804 -9.62423128229468 21.5180376696936 365
228 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 5.94690319369947 63.1167064874804 -12.3733826761906 24.2671890635896 365
228 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 5.94690319369947 42.7563238539943 -6.86897201673313 18.7627784041321 365
228 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 5.94690319369947 42.7563238539943 -9.13167042532215 21.0254768127211 365
228 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 5.94690319369947 49.0867958311647 -7.78499051493516 19.6787969023341 365
228 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 5.94690319369947 49.0867958311647 -10.2094159662807 22.1032223536796 365
228 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 5.94690319369947 41.7773315666307 -6.72139972546443 18.6152061128634 365
228 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 5.94690319369947 41.7773315666307 -8.95804360534411 20.851849992743 365
205 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 0.34427665161929 55.5101828862895 -14.258465614369 14.9470189176076 365
205 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 0.34427665161929 89.2296231186897 -18.1698239961708 18.8583772994094 365
205 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 0.34427665161929 89.2296231186897 -21.4385688445999 22.1271221478385 365
205 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 0.34427665161929 69.9393641715052 -16.0468547129439 16.7354080161825 365
205 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 0.34427665161929 69.9393641715052 -18.9407801175374 19.629333420776 365
205 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 0.34427665161929 80.824045023475 -17.2762296032988 17.9647829065374 365
205 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 0.34427665161929 80.824045023475 -20.3872064821217 21.0757597853603 365
205 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 0.34427665161929 75.9263487236192 -16.7340119636795 17.4225652669181 365
205 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 0.34427665161929 75.9263487236192 -19.7492579641871 20.4378112674256 365
205 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 0.477357302084146 57.3130368840558 -14.360623392034 15.3153379962023 365
205 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 0.477357302084146 91.6145074263339 -18.2825296287168 19.2372442328851 365
205 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 0.477357302084146 91.6145074263339 -21.5946691124939 22.5493837166622 365
205 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 0.477357302084146 72.1046933648573 -16.1655754424737 17.120290046642 365
205 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 0.477357302084146 72.1046933648573 -19.1039574739022 20.0586720780705 365
205 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 0.477357302084146 83.2628103398679 -17.4070117730571 18.3617263772254 365
205 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 0.477357302084146 83.2628103398679 -20.5645747783522 21.5192893825205 365
205 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 0.477357302084146 78.3752955521893 -16.8741691559387 17.828883760107 365
205 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 0.477357302084146 78.3752955521893 -19.9376564838426 20.8923710880109 365
163 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 12.6994758367611 123.076244191128 -9.04431233057329 34.4432640040955 365
163 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 12.6994758367611 210.106257456053 -15.7102854432565 41.1092371167787 365
163 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 12.6994758367611 210.106257456053 -20.7261521383661 46.1251038118883 365
163 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 12.6994758367611 159.994984333439 -12.0919368667237 37.4908885402459 365
163 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 12.6994758367611 159.994984333439 -16.4689684115678 41.86792008509 365
163 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 12.6994758367611 171.466965864117 -12.9653500632206 38.3643017367428 365
163 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 12.6994758367611 171.466965864117 -17.496586499834 42.8955381733562 365
163 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 12.6994758367611 166.231343596194 -12.5704838215652 37.9694354950874 365
163 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 12.6994758367611 166.231343596194 -17.0320049089005 42.4309565824227 365
163 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 11.0422015245128 129.319705514588 -11.2462780880265 33.3306811370521 365
163 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 11.0422015245128 207.697719169346 -17.2042537458593 39.288656794885 365
163 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 11.0422015245128 207.697719169346 -22.1912880559722 44.2756911049978 365
163 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 11.0422015245128 163.62624840722 -14.0289670808993 36.1133701299249 365
163 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 11.0422015245128 163.62624840722 -18.4553907447903 40.5397937938159 365
163 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 11.0422015245128 176.154747975635 -14.9710875873653 37.0554906363909 365
163 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 11.0422015245128 176.154747975635 -19.5638467168938 41.6482497659194 365
163 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 11.0422015245128 175.252284673502 -14.9043673200535 36.9887703690792 365
163 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 11.0422015245128 175.252284673502 -19.4853466967218 41.5697497457474 365
223 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 18.8068224500341 68.5046211124138 2.5846869238282 35.02895797624 365
223 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 18.8068224500341 118.776919380196 -2.55381060818607 40.1674555082542 365
223 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 18.8068224500341 118.776919380196 -6.32512311191145 43.9387680119796 365
223 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 18.8068224500341 89.5624169587868 0.258228524104904 37.3554163759632 365
223 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 18.8068224500341 89.5624169587868 -3.01660626233237 40.6302511624005 365
223 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 18.8068224500341 97.2613102199787 -0.522567557330479 38.1362124573986 365
223 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 18.8068224500341 97.2613102199787 -3.93525528177531 41.5489001818435 365
223 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 18.8068224500341 97.2083754722737 -0.517306803397034 38.1309517034652 365
223 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 18.8068224500341 97.2083754722737 -3.92906571889533 41.5427106189635 365
223 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 18.4485305344093 64.3394457232519 2.72729231052386 34.1697687582947 365
223 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 18.4485305344093 118.398531734628 -2.87805109718886 39.7751121660075 365
223 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 18.4485305344093 118.398531734628 -6.64335167370968 43.5404127425283 365
223 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 18.4485305344093 86.4199356699541 0.228249961290679 36.6688111075279 365
223 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 18.4485305344093 86.4199356699541 -2.9886196773338 39.8856807461524 365
223 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 18.4485305344093 93.3029350952145 -0.483436690846592 37.3804977596652 365
223 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 18.4485305344093 93.3029350952145 -3.82595769769711 40.7230187665157 365
223 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 18.4485305344093 88.8185889110441 -0.0228785026386227 36.9199395714572 365
223 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 18.4485305344093 88.8185889110441 -3.28408596184532 40.1811470306639 365
220 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 3.1675307982991 50.9154989424696 -10.81781126125 17.1528728578482 365
220 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 3.1675307982991 83.9207560506368 -14.7873606959439 21.1224222925421 365
220 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 3.1675307982991 83.9207560506368 -17.9573747405048 24.292436337103 365
220 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 3.1675307982991 64.249368027759 -12.542698402265 18.8777599988632 365
220 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 3.1675307982991 64.249368027759 -15.3164075736643 21.6514691702625 365
220 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 3.1675307982991 76.3562245479299 -13.9590360586208 20.294097655219 365
220 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 3.1675307982991 76.3562245479299 -16.9828057922867 23.3178673888849 365
220 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 3.1675307982991 74.9569028849605 -13.8013777039984 20.1364393005966 365
220 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 3.1675307982991 74.9569028849605 -16.7973121706812 23.1323737672794 365
220 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1.04375520332091 34.0933554229711 -10.4003795790308 12.4878899856726 365
220 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1.04375520332091 70.9040786499042 -15.4600352204837 17.5475456271255 365
220 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1.04375520332091 70.9040786499042 -18.3738510710961 20.4613614777379 365
220 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1.04375520332091 46.1071070780896 -12.2648342479251 14.3523446545669 365
220 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1.04375520332091 46.1071070780896 -14.6145234948511 16.7020339014929 365
220 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1.04375520332091 70.7519291032093 -15.4423183781796 17.5298287848214 365
220 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1.04375520332091 70.7519291032093 -18.3530062433655 20.4405166500073 365
220 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1.04375520332091 50.6260087708553 -12.9017719630984 14.9892823697403 365
220 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1.04375520332091 50.6260087708553 -15.3639153289066 17.4514257355484 365
247 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 14.0778918297783 29.6612569532992 3.40350673478915 24.7522769247674 365
247 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 14.0778918297783 49.3112374123353 0.314640472742131 27.8411431868144 365
247 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 14.0778918297783 49.3112374123353 -2.11532130756808 30.2711049671246 365
247 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 14.0778918297783 38.2052778431062 1.96327249743976 26.1925111621168 365
247 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 14.0778918297783 38.2052778431062 -0.175616141365799 28.3313998009224 365
247 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 14.0778918297783 44.6989112070104 0.974112728633695 27.1816709309229 365
247 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 14.0778918297783 44.6989112070104 -1.33941636179672 29.4952000213533 365
247 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 14.0778918297783 44.7561363954543 0.965727441832733 27.1900562177238 365
247 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 14.0778918297783 44.7561363954543 -1.34928210738715 29.5050657669437 365
247 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 14.9735552216556 30.1737478711756 4.20734837276368 25.7397620705476 365
247 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 14.9735552216556 52.1139722994485 0.824573683356649 29.1225367599546 365
247 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 14.9735552216556 52.1139722994485 -1.67349043510505 31.6206008784163 365
247 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 14.9735552216556 39.5587437009057 2.64621629853755 27.3008941447737 365
247 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 14.9735552216556 39.5587437009057 0.469771092456684 29.4773393508546 365
247 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 14.9735552216556 48.8819573319386 1.27034296446685 28.6767674788444 365
247 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 14.9735552216556 48.8819573319386 -1.14901865210526 31.0961290954165 365
247 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 14.9735552216556 41.5079574641654 2.34616002986273 27.6009504134485 365
247 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 14.9735552216556 41.5079574641654 0.116738586851513 29.8303718564598 365
206 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -11.45453988536 16.1325512926259 -19.3268033123141 -3.58227645840597 365
206 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -11.45453988536 32.2240355401167 -22.5805142500591 -0.328565520660883 365
206 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -11.45453988536 32.2240355401167 -24.5448533276208 1.6357735569008 365
206 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -11.45453988536 22.4941278195 -20.7502521079947 -2.15882766272535 365
206 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -11.45453988536 22.4941278195 -22.3914504582825 -0.517629312437501 365
206 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -11.45453988536 33.3958322262657 -22.781000686511 -0.128079084209038 365
206 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -11.45453988536 33.3958322262657 -24.7807365148411 1.8716567441211 365
206 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -11.45453988536 31.0980373103422 -22.3843994330436 -0.524680337676472 365
206 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -11.45453988536 31.0980373103422 -24.3141135882277 1.40503381750764 365
206 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 104 104 104 104 365
206 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 104 104 104 104 365
166 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -1.42969013830625 79.2630899829858 -18.8792143773969 16.0198341007844 365
166 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -1.42969013830625 175.952754676104 -27.4280605002337 24.5686802236212 365
166 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -1.42969013830625 175.952754676104 -32.0181856596886 29.1588053830761 365
166 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -1.42969013830625 114.697395142899 -22.420290898702 19.5609106220895 365
166 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -1.42969013830625 114.697395142899 -26.1262725937494 23.2668923171369 365
166 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -1.42969013830625 119.133839952987 -22.8223931075564 19.9630128309439 365
166 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -1.42969013830625 119.133839952987 -26.5993676933058 23.7399874166933 365
166 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -1.42969013830625 108.849025610935 -21.8781387238858 19.0187584472733 365
166 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -1.42969013830625 108.849025610935 -25.4884010987129 22.6290208221004 365
166 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 3.24065007817386 94.5107556065697 -15.8134617031536 22.2947618595014 365
166 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 3.24065007817386 156.171726103471 -21.2527623991272 27.7340625554749 365
166 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 3.24065007817386 156.171726103471 -25.577180710269 32.0584808666167 365
166 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 3.24065007817386 121.121060875809 -18.329736280749 24.8110364370968 365
166 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 3.24065007817386 121.121060875809 -22.1380816403585 28.6193817967062 365
166 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 3.24065007817386 131.291095430078 -19.2170732396174 25.6983733959651 365
166 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 3.24065007817386 131.291095430078 -23.182081791693 29.6633819480407 365
166 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 3.24065007817386 129.638384489615 -19.0752750784978 25.5565752348455 365
166 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 3.24065007817386 129.638384489615 -23.0152485496102 29.4965487059579 365
201 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -4.47311376763862 72.6184113250972 -21.1752285058863 12.229000970609 365
201 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -4.47311376763862 121.220877770242 -26.0523864653637 17.1061589300864 365
201 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -4.47311376763862 121.220877770242 -29.8623007466687 20.9160732113915 365
201 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -4.47311376763862 93.5484258455456 -23.4299707230102 14.483743187733 365
201 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -4.47311376763862 93.5484258455456 -26.7768861197716 17.8306585844943 365
201 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -4.47311376763862 100.128079770021 -24.0853011834194 15.1390736481422 365
201 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -4.47311376763862 100.128079770021 -27.5479180180865 18.6016904828093 365
201 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -4.47311376763862 98.7030946097849 -23.9452444527631 14.9990169174858 365
201 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -4.47311376763862 98.7030946097849 -27.3831336635758 18.4369061282985 365
201 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -4.78672411160706 74.7446719610101 -21.731592933894 12.1581447106799 365
201 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -4.78672411160706 122.27444142081 -26.4595695994847 16.8861213762706 365
201 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -4.78672411160706 122.27444142081 -30.286004563138 20.7125563399238 365
201 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -4.78672411160706 95.3984556883338 -23.9301104130049 14.3566621897908 365
201 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -4.78672411160706 95.3984556883338 -27.3099583756253 17.7365101524112 365
201 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -4.78672411160706 101.978621173073 -24.5793154989804 15.0058672757663 365
201 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -4.78672411160706 101.978621173073 -28.073783438057 18.5003352148428 365
201 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -4.78672411160706 101.768185334158 -24.5588836602738 14.9854354370597 365
201 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -4.78672411160706 101.768185334158 -28.0497442695218 18.4762960463077 365
218 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -16.8087971209705 19.7583785905162 -25.520914987434 -8.09667925450702 365
218 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -16.8087971209705 43.9131271494249 -29.7968866507059 -3.82070759123517 365
218 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -16.8087971209705 43.9131271494249 -32.0899902450371 -1.52760399690392 365
218 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -16.8087971209705 28.9753306643848 -27.3590359601262 -6.25855828181478 365
218 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -16.8087971209705 28.9753306643848 -29.2217264310945 -4.39586781084649 365
218 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -16.8087971209705 34.741602717703 -28.3612183479242 -5.25637589401679 365
218 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -16.8087971209705 34.741602717703 -30.4008484704382 -3.21674577150284 365
218 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -16.8087971209705 36.7376326934488 -28.688447922306 -4.92914631963507 365
218 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -16.8087971209705 36.7376326934488 -30.7858518468458 -2.83174239509517 365
218 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1104 1104 1104 1104 365
218 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1104 1104 1104 1104 365
217 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -10.4588797509611 28.5754214565534 -20.936059944569 0.0183004426467797 365
217 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -10.4588797509611 44.0423561241915 -23.4660661268622 2.54830662494001 365
217 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -10.4588797509611 44.0423561241915 -25.7625413522931 4.84478185037087 365
217 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -10.4588797509611 35.3035756504014 -22.1043609382833 1.18660143636116 365
217 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -10.4588797509611 35.3035756504014 -24.1604212008207 3.24266169889846 365
217 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -10.4588797509611 37.2549778250954 -22.4218836873049 1.50412418538269 365
217 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -10.4588797509611 37.2549778250954 -24.5340039697086 3.61624446778637 365
217 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -10.4588797509611 54.7971681875747 -24.9675345846532 4.04977508273105 365
217 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -10.4588797509611 54.7971681875747 -27.52910058494 6.61134108301784 365
217 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1000 1000 1000 1000 365
217 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1000 1000 1000 1000 365
239 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 8.25037749196412 30.5600780618133 -2.58453281830857 19.0852878022368 365
239 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 8.25037749196412 48.2503352381028 -5.36401474206008 21.8647697259883 365
239 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 8.25037749196412 48.2503352381028 -7.76769479792989 24.2684497818581 365
239 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 8.25037749196412 38.2499848752992 -3.87132790746854 20.3720828913968 365
